Timestamp (ms),ch0_1Hz,ch0_2Hz,ch0_3Hz,ch0_4Hz,ch0_5Hz,ch0_6Hz,ch0_7Hz,ch0_8Hz,ch0_9Hz,ch0_10Hz,ch0_11Hz,ch0_12Hz,ch0_13Hz,ch0_14Hz,ch0_15Hz,ch0_16Hz,ch0_17Hz,ch0_18Hz,ch0_19Hz,ch0_20Hz,ch0_21Hz,ch0_22Hz,ch0_23Hz,ch0_24Hz,ch0_25Hz,ch0_26Hz,ch0_27Hz,ch0_28Hz,ch0_29Hz,ch0_30Hz,ch1_1Hz,ch1_2Hz,ch1_3Hz,ch1_4Hz,ch1_5Hz,ch1_6Hz,ch1_7Hz,ch1_8Hz,ch1_9Hz,ch1_10Hz,ch1_11Hz,ch1_12Hz,ch1_13Hz,ch1_14Hz,ch1_15Hz,ch1_16Hz,ch1_17Hz,ch1_18Hz,ch1_19Hz,ch1_20Hz,ch1_21Hz,ch1_22Hz,ch1_23Hz,ch1_24Hz,ch1_25Hz,ch1_26Hz,ch1_27Hz,ch1_28Hz,ch1_29Hz,ch1_30Hz,ch2_1Hz,ch2_2Hz,ch2_3Hz,ch2_4Hz,ch2_5Hz,ch2_6Hz,ch2_7Hz,ch2_8Hz,ch2_9Hz,ch2_10Hz,ch2_11Hz,ch2_12Hz,ch2_13Hz,ch2_14Hz,ch2_15Hz,ch2_16Hz,ch2_17Hz,ch2_18Hz,ch2_19Hz,ch2_20Hz,ch2_21Hz,ch2_22Hz,ch2_23Hz,ch2_24Hz,ch2_25Hz,ch2_26Hz,ch2_27Hz,ch2_28Hz,ch2_29Hz,ch2_30Hz,ch3_1Hz,ch3_2Hz,ch3_3Hz,ch3_4Hz,ch3_5Hz,ch3_6Hz,ch3_7Hz,ch3_8Hz,ch3_9Hz,ch3_10Hz,ch3_11Hz,ch3_12Hz,ch3_13Hz,ch3_14Hz,ch3_15Hz,ch3_16Hz,ch3_17Hz,ch3_18Hz,ch3_19Hz,ch3_20Hz,ch3_21Hz,ch3_22Hz,ch3_23Hz,ch3_24Hz,ch3_25Hz,ch3_26Hz,ch3_27Hz,ch3_28Hz,ch3_29Hz,ch3_30Hz,chAux_1Hz,chAux_2Hz,chAux_3Hz,chAux_4Hz,chAux_5Hz,chAux_6Hz,chAux_7Hz,chAux_8Hz,chAux_9Hz,chAux_10Hz,chAux_11Hz,chAux_12Hz,chAux_13Hz,chAux_14Hz,chAux_15Hz,chAux_16Hz,chAux_17Hz,chAux_18Hz,chAux_19Hz,chAux_20Hz,chAux_21Hz,chAux_22Hz,chAux_23Hz,chAux_24Hz,chAux_25Hz,chAux_26Hz,chAux_27Hz,chAux_28Hz,chAux_29Hz,chAux_30Hz,f_1Hz,f_2Hz,f_3Hz,f_4Hz,f_5Hz,f_6Hz,f_7Hz,f_8Hz,f_9Hz,f_10Hz,f_11Hz,f_12Hz,f_13Hz,f_14Hz,f_15Hz,f_16Hz,f_17Hz,f_18Hz,f_19Hz,f_20Hz,f_21Hz,f_22Hz,f_23Hz,f_24Hz,f_25Hz,f_26Hz,f_27Hz,f_28Hz,f_29Hz,f_30Hz,info
1.58347E+12,1.91906414,3.95222256,1.841424323,2.091819457,1.817648001,3.764138292,3.085300299,5.398540831,0.845857568,6.07433138,1.878921489,2.869601942,1.63470149,3.118533778,2.234113959,1.678993769,2.152553977,3.448142858,4.707711631,1.342852399,3.877432207,1.706053318,1.803797816,1.923739496,1.523838959,1.015350872,0.254842298,0.140843139,0.299372782,0.774826757,1.821039053,3.149754669,3.603950726,4.011364143,2.744724272,3.216531083,3.011497315,4.908786898,3.078011047,3.052760035,4.430745711,3.175415077,5.536646413,3.370057162,1.474484825,1.613022978,1.471818674,3.616590443,2.387232884,2.217008698,0.893085863,3.120807417,0.615135281,1.721659421,0.506795896,0.43111962,0.144540837,0.608758305,0.086561753,0.688003668,0.140390332,1.612672437,4.618822899,7.871495994,1.630940388,1.905087066,1.353561882,4.018242504,3.731928286,3.806385742,3.857055979,1.84696762,5.551604833,5.55676636,0.841453387,2.247543099,4.467553681,4.005495869,2.546511435,0.415507693,2.086849318,1.058649957,1.730807406,1.091023775,1.886941431,0.930629199,1.23701101,0.57303081,0.89369022,0.734696639,1.054763947,2.332430757,3.204387041,1.966903284,5.246499625,1.582665882,4.648906892,5.207929167,5.510007056,3.338710602,3.121678822,4.312521598,2.766974125,3.988240861,5.410383153,2.335890118,1.425840928,3.394678312,1.994264498,1.812967543,1.168965376,1.950321936,1.096843568,2.770874949,1.597348937,0.889158833,1.155258473,0.320097683,1.502548186,1.748571294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.747728856,3.803746786,0.298238529,2.441024102,3.330530337,2.613230744,2.824854341,5.537535354,4.526302976,2.601910946,2.921600781,2.254482117,4.275075464,5.183473678,2.382238747,0.924880206,1.04632145,2.942237503,5.039458191,1.191117891,1.766407607,0.972503009,0.624222751,1.612623244,2.355806422,0.967528686,0.835421993,0.595937005,1.159877207,0.526616136,0.529818503,1.015023031,1.753116911,6.861271115,2.278320564,3.980744024,4.785183523,3.837578488,1.418929052,4.886242098,0.916303141,6.197140255,3.618421929,4.042885107,3.036728703,0.331138939,1.231384156,3.679928872,2.115613163,2.049424072,0.355538636,2.425022764,0.287369968,1.193406724,0.823447722,1.132154837,1.118864583,0.306895348,0.45875602,0.490281493,0.324062592,2.434800324,7.069615124,4.748140892,3.903800986,2.752828232,4.443724505,3.290332066,0.742202805,2.011446592,5.146385846,2.94030541,2.040995883,2.727816491,2.359138447,5.062782287,2.284477137,1.59478808,0.948875188,0.102238711,0.312937444,2.788664678,0.764461495,2.004977205,0.692666931,0.503690237,0.650488784,0.31627192,0.527614381,0.658547418,0.613199182,3.064848334,5.645400501,0.990315141,4.550029166,2.4135977,3.932660935,5.701539298,3.260239335,2.957518629,3.610263834,2.116885479,2.793824931,2.396693775,6.787202816,3.234344646,3.39715929,5.954199612,2.412138367,1.145866035,2.326198441,2.029583152,1.537324552,2.41535775,1.775383106,0.859750302,0.290279834,0.424048459,0.82805143,0.475090383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,1.167474702,1.182668371,2.529055884,2.645017506,0.919110669,1.946899091,1.199634861,8.755075128,3.07007969,3.866841338,5.325337718,2.205972554,6.905236861,4.519228038,3.638938649,1.440256106,2.778035666,1.5112709,1.610014257,3.65253915,2.751560804,1.289300766,1.040284708,2.455795285,2.191373678,0.542439451,2.060510185,1.079204364,0.974743113,0.487981713,0.718775183,1.490747316,1.48121262,6.756102099,1.606563253,3.783283518,4.867132701,3.479373018,1.260855695,3.976990387,2.058555238,6.602786123,1.729185016,2.687576684,3.322915551,3.367597126,2.838102461,1.170406454,1.362323555,3.371699902,0.838668173,1.756664579,1.130555765,0.573254745,1.850896123,0.657267757,1.501156159,0.722565392,0.791729151,1.158522416,0.440976532,3.154457684,4.112269307,2.6548472,6.009310141,3.697846554,3.49907942,1.530648021,1.918942085,1.857026442,3.143959823,0.909593962,1.021700237,5.572705841,3.138217161,5.130109941,2.734600465,4.511530918,3.184462885,0.420887403,1.895045099,1.263122476,0.435635858,1.033741384,0.93725088,0.847048282,0.681206038,0.484283386,0.250665919,0.173348896,0.426573839,3.14660541,4.890150001,0.534850557,4.134507812,3.047994907,2.669298403,0.598349337,3.121346965,3.075907633,3.373439327,2.039920928,3.829371578,2.674943219,4.851709599,2.411501735,1.763507011,5.482178044,2.029914757,0.333025232,1.947757893,1.084394625,2.188567919,0.898788568,1.891626068,1.325792177,1.226525632,0.250825572,1.332706084,0.739464558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.169955486,1.617126866,4.897243483,3.567405597,3.085438673,1.743688194,3.379147041,4.797081396,2.216072184,4.66951225,3.56615993,1.007451575,8.150594017,2.055757026,2.279675695,2.764160574,4.844416308,0.693573447,1.825088726,3.076150745,2.398958128,3.092501334,2.437885317,1.693531653,2.866685652,1.964710798,0.740604187,1.302584267,0.344050802,0.346542556,0.349722844,2.312260357,1.837934762,5.6734571,0.457701872,3.915019022,2.874517396,2.571694487,1.095754493,1.816685634,4.145423669,7.808777631,3.4762086,0.654778433,2.419334753,5.404730913,1.138417557,2.114863912,1.660113465,4.879747494,0.782039954,2.111631038,2.872062151,1.63197707,1.390730087,0.206245961,1.796673743,0.138173848,0.638375045,1.702595139,0.736441405,1.947045741,4.569002272,3.820094191,7.629362095,2.558059695,3.437915066,2.795250531,1.808344965,3.890281231,6.189308217,3.845941446,0.906639193,4.225640679,4.956787353,2.789028121,3.818428994,5.274705588,1.503741613,3.210992564,1.273014062,3.344122593,1.47432207,0.41452771,1.628317045,0.847312673,0.764038563,0.602471207,0.400916663,0.051225985,0.495719323,1.329604181,1.340870377,4.023872859,2.086338684,2.58191224,1.637170417,3.144543397,0.90838841,0.541625317,2.047016455,4.593206496,2.511159166,4.18492243,3.949685497,4.404576748,7.018889009,1.29893532,0.479751282,1.453595485,2.022920289,0.846448341,1.505847091,0.98441976,0.930514322,2.274599745,0.892939159,1.02018545,0.626122343,0.357642747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,1.284174792,3.350705558,2.831505709,3.567074958,5.151407308,4.035439888,0.580797739,0.532251747,1.785318954,4.855475599,2.337536976,2.543571136,6.031471954,4.753111566,1.417151955,3.016239701,2.975851671,3.188910671,0.513335587,2.810638624,1.503255728,0.79601816,3.640362113,0.350207324,3.633041978,1.298197794,1.457580428,0.297285191,0.059915134,0.595595154,1.512678687,1.16003476,2.096393855,4.841380885,1.23841786,2.878655461,2.922771133,3.764547905,5.272154883,5.321932196,4.236157219,7.328834317,3.962994569,3.250292718,1.629718094,5.576280143,3.087067721,1.739251389,1.80682552,3.308417972,4.242293544,1.471758922,3.607150316,1.58223955,1.125745948,0.590175417,1.055277197,0.460658496,1.070369139,0.708845568,1.241028233,2.826805449,1.263344795,5.601870833,1.00565412,7.584894075,1.089707567,2.841706637,1.524192989,1.784794489,8.480554086,3.040547892,0.214190737,3.324020262,3.059218859,1.906954762,2.454566045,6.006565013,1.572808774,2.124923069,3.485577019,2.603834828,1.424363342,1.835134168,1.482098828,0.642288356,0.913891847,0.321782491,0.274359132,0.580807359,1.225864371,0.554536372,3.233852882,3.29579163,3.756412782,2.468345889,4.332041031,2.278651616,2.010134455,2.883149287,3.569951955,3.398662091,1.796743537,5.172223282,2.333832294,2.985255383,5.590583282,3.347477641,3.209082465,4.081010418,1.709703185,0.509573357,1.180439412,2.331619485,1.882541551,0.887067789,1.017865406,0.388972491,0.145580454,0.339658918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,1.637838583,2.79730577,0.426856449,1.961101266,4.436376189,3.823871169,3.611724524,1.372819797,2.550691873,4.267025359,1.919313303,1.670084483,4.491501052,2.987556825,2.446820219,1.740343021,1.907614328,4.34492771,7.199885722,1.742160388,3.477552958,2.468815678,1.754652567,3.210039004,1.01111008,0.765860181,1.207403201,0.338142077,0.414446599,0.157802929,0.519773599,2.483340167,2.208183765,6.890789749,3.836381625,0.890220501,1.146818183,6.109089751,5.167572445,5.179746843,5.538263996,2.266713467,1.871953801,2.42777487,3.965151982,3.847976715,1.53970071,2.92366572,2.704497087,4.044254452,4.19696426,1.777526701,1.008844072,1.353263681,1.81870866,1.495244306,1.087004042,1.000425121,1.039477662,0.312090924,1.221413081,1.613508828,2.134783349,1.827498226,6.698073473,3.291436972,0.807834832,4.391272673,3.015752877,3.729765707,6.129258023,3.059337116,1.154923076,0.650153377,3.351156178,1.364031212,2.769168539,2.918645385,2.420100079,1.993182084,2.286904101,2.305072328,0.90474832,1.545246026,1.360256411,1.072251481,1.32517318,0.357735546,0.097779527,0.776881913,0.089952891,1.852915524,2.248354874,5.105256586,0.793478888,4.980555748,1.206901171,3.593754003,0.596935596,4.436882831,3.44508593,2.101145296,1.890085473,0.909265198,3.927993098,3.140762601,3.066044253,2.184260873,4.854621535,3.077506902,1.70514482,1.286119132,0.993533425,1.939732248,2.149815355,0.470740181,0.740445556,0.582638654,0.730110059,0.502500554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,1.034770672,2.374138912,3.038755075,2.822835194,2.735312349,2.266746273,2.536993672,5.191164371,3.781078528,2.577004808,1.610419629,2.590273129,1.897844418,2.810047172,3.967097916,1.971719176,1.33211068,4.588342341,6.008986034,3.675815292,2.743709506,1.341995546,1.58629537,2.350990734,1.059578495,1.215319385,0.503951276,1.383625778,1.252542919,0.407982321,0.904053261,2.652186611,2.620358007,3.997293864,2.152445227,3.666063181,3.503695667,2.246961379,4.026979286,4.281058134,3.87084849,3.345604759,4.620068384,3.263430135,1.01643773,4.994899303,2.714212787,2.963623793,0.86191931,4.095411102,2.895024288,3.494335702,0.884964337,1.213380808,0.368370514,0.301233839,1.380182487,1.200638537,1.241582613,0.433563193,0.924109936,3.322760404,3.50279911,2.211877442,7.417835775,4.573369171,1.489580284,5.148233081,4.608804742,0.996064633,3.743890497,1.32683454,4.918247266,4.180829067,1.205231568,2.520361063,1.712497087,2.097285726,0.532234806,1.457231386,1.041998846,3.352883685,0.165724952,0.437483278,0.52657155,1.822014773,0.648016502,0.738003972,0.214807937,0.676658731,3.074471077,4.744770462,3.556051499,2.838671742,3.108770818,2.163979948,2.045577535,1.683947419,3.918689972,3.024773505,3.77811858,2.55104442,2.022373714,3.292232756,1.763252119,1.943122615,1.105878961,1.302059689,0.460724605,2.767434214,3.56208381,1.410194518,0.628336242,0.69321614,2.558386336,0.352516951,1.365400355,0.982038506,0.96489036,0.971088974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.751034212,4.531799029,0.192134509,5.203833414,2.408311928,1.934308717,1.586846773,4.012095441,3.140412304,2.062039733,4.047968925,4.472990501,2.881020345,3.497796487,3.777992647,4.677957232,2.269056796,5.659643899,1.870989884,3.495611909,3.331583713,1.602937224,1.825107173,1.687072088,1.835713763,1.722802517,1.086479004,1.014823997,1.571641523,0.192711196,1.074958687,2.875804224,4.342073029,3.585853896,1.305563985,4.196613526,2.110720713,1.695194559,3.192200694,0.652532534,2.299221992,4.042641008,2.686938043,9.360345322,5.789580799,4.03193629,2.195479991,4.981604863,2.662970064,2.57839733,1.251846802,0.332089207,2.891159556,2.561006231,1.491751612,1.106140725,1.125613252,0.610977391,0.842197633,0.509119313,0.302732094,3.058621998,2.805869394,2.660876025,5.707723927,4.980831967,1.877874363,4.45038456,4.08374842,2.593165063,3.182567786,2.421103363,3.22981712,4.701153219,0.874676338,1.677052978,2.537492484,2.69254206,1.074695327,2.274150207,1.380941352,2.642630635,0.763514331,0.378011614,0.675169396,1.613370807,0.623374689,0.517810525,0.763761428,0.431036672,0.477942869,1.532855568,5.782577327,3.427322885,3.708482575,2.481805092,2.323754953,1.276090067,3.760900875,3.712582368,2.089812084,4.52106568,6.047216911,5.002844329,1.681640951,2.951853974,1.507467774,1.291819595,1.527522263,1.416194884,3.485425302,1.169153061,1.357689709,0.789532025,1.861368063,0.697609939,1.117547092,0.852661842,0.46907737,0.538828143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.775694821,2.940982859,5.144586841,1.53946385,3.466563373,2.092198797,0.734921517,4.050425361,2.315125505,4.060786437,3.796056795,3.999832475,4.866363219,3.272996258,1.419089919,1.462439423,2.755214816,3.303998931,4.849695437,2.388863551,4.839866655,1.605163946,0.60761866,1.482841163,2.139417117,0.77323438,1.727608672,1.663981866,0.178925918,0.900549791,0.914950101,2.446170857,6.070950661,0.992294083,3.556079283,3.164342445,2.953291995,1.596643102,1.271040583,3.089153756,4.346138539,1.626683832,1.161498907,10.93411867,5.502855084,0.996290596,3.071011132,4.331792274,1.088562881,1.079252852,0.482232276,2.608922064,4.040681784,1.714203201,1.032189077,1.442084227,0.573145889,0.390265622,0.388868652,0.295779809,1.535357783,4.96884213,2.189678398,2.614221487,5.015675718,5.637418353,2.217230903,4.250036551,3.430427349,1.710146897,1.661588086,3.403714796,4.681267881,6.009924211,0.35180318,4.434285362,3.252804348,4.105527084,0.928700566,1.778547986,2.858953628,1.1125236,0.613399264,1.133113303,1.547844194,1.212767327,0.987598496,0.509302806,0.595833524,0.201248983,0.617184776,1.862531223,7.14300656,2.448240375,7.779412729,1.873589975,1.173560393,0.934707816,2.366468625,1.357196352,3.875514632,1.856321762,7.565778223,5.484248874,4.295337957,1.152289968,4.424017711,3.803442251,1.063640602,2.142871535,2.835468911,2.277638512,0.739509258,0.888372812,0.367305208,1.204607615,0.566395971,1.155394253,0.457234559,0.34501061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,1.21045776,3.003151881,3.764677329,6.235065761,2.393802943,2.254336933,4.140037106,3.356608242,2.381692539,1.361097997,0.852900409,3.636314329,1.674444451,2.6289765,2.753995982,1.363554663,3.278627517,2.045445333,3.565500509,1.404417344,3.035010597,2.140117719,1.800052461,1.415650492,0.733071808,0.993065593,1.036781826,2.153222386,0.293863872,0.200744767,1.379086532,2.187285659,3.129122341,5.462899848,5.542481874,1.872365047,0.919413108,1.363881042,3.12032223,1.785157941,6.54957338,4.30011039,5.187057889,3.836428681,2.225105355,4.179230106,4.850827245,3.563372199,0.459149911,2.157324911,2.401570884,2.005539302,3.866816433,1.317539561,1.609225069,1.670532929,0.693887545,0.150223702,0.328179362,0.427344381,0.732929113,2.849692825,3.166278507,3.453895643,0.273239926,7.421866987,2.791088698,2.945699714,1.037002591,4.353191204,4.633593161,5.784520697,6.206000152,3.789915265,3.028735336,3.373806264,2.149612284,3.175057945,2.875594318,1.905609305,3.276506386,1.85461733,1.826684846,2.274643195,1.652144735,0.844041965,0.526368097,0.773195827,0.661045286,0.241379874,0.902110755,1.255869837,6.303320066,2.435171688,6.367626992,3.425116047,1.869044121,2.058057476,3.988934814,4.494213494,3.019181238,4.029861842,3.435843975,3.63936125,3.911909542,1.976845323,4.466851827,2.490342582,3.370249715,0.708167189,0.966414978,1.346046418,0.722540952,1.3142527,0.671164309,2.198254648,1.044364501,1.183354652,0.867960792,1.308852374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.137051876,1.629815805,5.107455414,3.859131895,4.589201926,0.898009923,3.543805933,3.683996868,4.787606809,3.031532487,2.636937713,4.469301005,3.064832107,2.187574819,1.985054913,1.958656904,2.794795724,1.777129806,4.282872863,1.866166869,2.578181754,1.312940667,0.353647066,1.29640438,1.044574562,1.532640583,0.209946985,0.910469068,0.60684975,0.534690474,0.611431832,3.223265916,2.13213411,4.520779147,5.470100547,2.974652917,3.337840102,1.284353234,0.888721712,3.19067686,3.614332962,3.48195651,3.923259584,0.327812989,1.95357209,4.895271359,4.548763223,0.894669297,2.168781974,3.26481475,1.699218495,1.226112316,3.062446958,0.861513,0.716593833,1.135340974,0.992323362,0.903873002,1.102443778,0.443911175,1.449172002,2.719036645,1.391349062,1.200871245,4.30030917,5.59886498,0.800911238,3.838797093,1.926686149,3.790169289,7.082553688,4.502100323,6.087512911,2.268994792,1.924458339,3.210982027,1.207898107,3.700239324,1.08233787,2.627994801,1.871276809,1.880857281,0.718388223,3.20226857,0.878292014,0.391335703,0.895842759,0.520772918,0.157900155,0.693224993,0.958238424,0.170088897,4.461668439,1.340668965,4.787956375,2.896323073,1.939688727,1.603994921,3.258073516,5.021155512,3.184189377,4.17492906,5.22797396,2.066489586,4.334706782,0.463153547,3.694759401,2.213031396,3.226656078,0.81110072,2.843459709,2.725112036,0.787974584,0.898569518,2.113647498,1.245369471,0.729969483,1.362923342,1.326647655,0.18928885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,2.092882652,3.009229562,1.668709286,1.298669835,0.659299417,2.698836986,4.932903163,1.563604299,5.496786575,3.802706847,0.860780688,2.857733498,3.816420035,3.359276392,2.246740662,4.0793308,3.74377584,2.788715193,1.763706126,1.902367555,2.704045779,1.569201275,1.230861151,1.647247428,2.135790729,0.68787378,0.612699944,0.57977234,1.142269924,0.292118359,1.322258224,4.408219096,1.960147783,1.882590171,3.877277714,0.545365774,3.431658607,1.533992349,1.696105163,3.628413863,3.282073384,2.40513172,1.34788569,2.560021434,1.26358244,5.067578167,4.736149955,0.987153622,2.140407408,1.793232904,2.955339984,3.027019959,1.489218889,0.652923256,0.877580515,1.343863014,1.293395906,0.978770413,1.256306366,0.195484998,1.394501001,2.46540992,1.246765712,1.21934025,2.600643973,3.106843951,2.983253257,4.683259215,3.610401435,2.205057723,6.031576439,1.910883662,3.022270892,1.470803166,4.142746025,1.549306983,1.969236077,2.287197088,0.319323162,2.491014018,1.454108128,2.06451487,0.555028605,2.775268502,1.245058195,0.527962827,0.258995786,0.308769969,0.154249189,0.40074679,0.492846966,2.971448445,2.04609261,2.137457249,5.477602705,0.343671746,1.146957393,0.893373083,2.772014815,4.862031042,3.710162226,4.686855268,4.193174517,4.673014782,0.717422541,3.255967487,3.29109411,2.66762571,1.00799269,1.859840197,3.516569686,3.021290475,0.870850806,1.872893505,0.408921092,0.476854754,1.15548231,0.50545251,0.691715375,0.368901311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,1.730895111,3.221773994,4.343232927,0.589574271,3.263137275,2.434578791,4.892261381,2.662358018,2.111323121,2.400819118,0.377135652,2.988174957,2.638764581,3.498461072,0.845104183,3.660898721,5.850151286,3.275574882,0.533137077,1.363912452,2.581582496,1.523859005,1.559541602,1.675091542,1.421934233,0.86044996,0.810120597,0.113634208,1.634581485,0.475133015,0.232918769,2.209988158,1.225925023,2.495015209,3.905713343,1.129474475,1.620429029,0.986225932,1.179233797,2.602551271,1.199232627,1.42917632,3.549046103,0.279938527,3.497630733,1.060642504,2.032379553,4.139172169,3.454812478,1.78107912,3.039810712,2.018392463,1.71701733,0.910509479,1.466993334,1.2325531,2.084861383,0.623016806,0.566841709,0.676289755,1.138260635,3.979514236,3.197742652,0.929163248,2.804421311,2.260616109,1.901525508,2.910017269,0.887613351,1.136299638,6.832711717,4.152209544,2.009200882,3.434741588,2.107588118,2.180198764,0.967802568,2.558033268,2.18652575,2.893439307,0.468875488,2.550913852,1.675944735,1.55131652,0.281550165,1.455727338,1.137989815,0.098351376,0.807384079,0.912713568,1.511367382,2.940071311,4.001768757,3.911726564,4.250464839,2.301508338,3.069138969,1.337878581,3.208351899,3.202272833,5.032722922,3.273020596,2.992961092,1.928295952,6.601714469,4.231303213,2.06301496,3.168584573,2.262365164,1.024139268,2.603087254,3.068195355,0.925282417,1.110784018,0.211949804,0.328573224,0.633383392,0.478922484,0.677776284,0.655334205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,1.023358373,4.396000763,4.471206715,3.469381057,5.965940044,3.131928009,2.67505477,0.481563822,2.382943738,2.146130281,0.829932892,1.655272975,1.924167029,1.263654363,0.943333986,1.572882576,1.701416014,4.505059257,1.312483778,0.262981141,2.998189292,1.558424651,0.407796269,1.701531296,0.848038725,1.049492823,1.641210828,0.398666058,1.77760744,0.837995983,0.442301117,1.41918967,1.02741697,0.210910318,1.797207673,1.418390669,2.767264836,4.581792913,1.316042771,3.807023389,2.862028621,5.472314675,1.100275153,3.722026602,1.323150719,2.637687631,3.634790792,0.725922479,5.297301195,1.371073392,2.552550715,4.070747444,1.120885532,1.658098734,0.728382554,0.341781958,2.468363252,1.069755259,0.924074059,1.149490785,0.453927502,4.517902795,2.850793321,0.578398698,2.75923083,4.622751414,3.388600395,0.930023977,3.048337453,2.392307544,5.863685398,3.202410782,2.149591156,1.913356767,2.27611389,1.450882205,1.84526402,2.14526556,3.456410058,4.101980474,0.909539471,2.361135475,2.752108458,0.569765915,1.46751809,1.324436203,1.068682072,0.708492956,1.050393679,0.582689875,1.218789928,2.714254182,5.974425297,3.292802621,3.477770006,4.641414565,3.259485905,0.870537944,3.372494995,1.885024201,2.895062674,5.586604395,4.117783376,3.254791131,5.980539583,5.042296075,3.793018023,6.382372024,0.506737571,1.471090999,0.505500322,2.491666249,1.301910661,1.606129062,0.952441308,1.909638643,1.914888704,0.396755993,0.31923306,1.456858807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
